addr,code,latitude,longitude,name,type
충남 서천군 마산면 신장리 312의 7,3138202142,36.1168694,126.7905115,동서천농협하나로마트마산점,03
강원도 삼척시 하장면 하장길 54,2228303556,37.3469153,128.9450255,하장우체국,02
서울특별시 노원구 동일로204가길 34 씨앤미복합빌딩 308호 (중계동),11818972,37.6407272,127.06816,씨앤미3층온누리약국,01
경상북도 포항시 남구 중앙로 131 (해도동),37816012,36.0248405,129.3678017,보성약국,01
경기도 연천군 백학면 두백로 33,41836324,38.0320865,126.9136986,백학종점약국,01
"전라남도 여수시 충무로 38-2, 1층 (교동)",36826316,34.7396881,127.7315925,여수바다약국,01
경상남도 김해시 분성로 100 (외동),38841151,35.2308182,128.8580119,희망온누리약국,01
경기도 여주시 세종로 23 (홍문동),41827856,37.2957302,127.6369277,시장약국,01
부산광역시 남구 수영로 43 (문현동),21828946,35.1367059,129.0726826,21세기우리네약국,01
제주특별자치도 서귀포시 남원읍 태위로 691,39804461,33.2796337,126.7202871,고은약국,01
"경상남도 합천군 삼가면 삼가중앙길 25-1,",38809851,35.4135757,128.1222622,시장약국,01
제주특별자치도 제주시 아란13길 10 (아라일동),39802779,33.4690996,126.5464192,아라동대한약국,01
울산광역시 남구 수암로 246 (야음동),38802015,35.5236445,129.3322504,대가약국,01
"경상북도 구미시 금오산로 60-1, (원평동)",37842200,36.1270961,128.3368136,토마토약국,01
경남 고성군 영오면 영산1길 18,6128301784,35.1077203,128.2368205,영오우체국,02
서울특별시 광진구 구의강변로 106 105호 (구의동),12847453,37.5399301,127.0948406,쉐르빌대학약국,01
"서울특별시 서초구 동작대로 114 1층 (방배동, (재)원불교 유문빌딩)",12858536,37.4868002,126.9827042,방배세명약국,01
"경기도 수원시 권선구 서수원로577번길 305 111호 (금곡동, 수원모아미래도센트럴타운2단지)",41841301,37.2759866,126.9404313,지음한약국,01
경기도 남양주시 진건읍 사릉로442번길 19 105호 (경진빌딩),41825934,37.6587534,127.1775862,늘건강약국,01
서울특별시 중랑구 사가정로 399 동부빌딩 1층 (면목동),12835196,37.5807748,127.089218,그랜드약국,01
경기도 수원시 팔달구 매산로 136 (교동),41808142,37.2719635,127.0154261,수원종로약국,01
"광주광역시 동구 무등로 374 상가동 1층 103호 (계림동, 두산위브아파트)",36831531,35.1594986,126.9241662,부강한약국,01
대전광역시 중구 계룡로 804 (오류동),34802410,36.3276914,127.4056135,글로리약국,01
제주특별자치도 서귀포시 일주동로 8421 흑한우명품관,6168223823,33.2572404,126.5884236,서귀포시축협 하나로마트 흑한우명품관,03
경상북도 상주시 중앙로 170 (남성동),37830678,36.4155209,128.1570099,수정온누리약국,01
"제주특별자치도 제주시 성신로 13-8, (연동,이화아파트상가 102호, 103호)",39802167,33.4909061,126.4848356,메디팜제주약국,01
서울특별시 구로구 디지털로 219 (가리봉동),11812427,37.4800478,126.8902632,자명약국,01
서울특별시 동대문구 회기로 185 (휘경동),11888555,37.5900443,127.056531,성심약국,01
서울특별시 강동구 명일로 270 1층 (길동),12864765,37.5426064,127.1477709,명일로약국,01
"서울특별시 노원구 동일로227길 26 2층 (상계동, 상계주공아파트15단지상가)",11880163,37.6683012,127.055611,후생약국,01
"경기도 군포시 고산로264번길 13 103호 (당동, 그린프라자)",41819004,37.3479215,126.9439123,경희진한약국,01
경상남도 김해시 분성로 536 김해어방우편취급소 (어방동),38806151,35.2352831,128.9045127,늘열린약국,01
대구광역시 북구 호암로 30 (칠성동2가),37811088,35.882335,128.5938775,온누리옥산약국,01
제주특별자치도 제주시 한경면 두신로 75,39805425,33.3498448,126.182808,신창약국,01
"대전광역시 유성구 도안대로 511-12, (상대동)",34821295,36.3459822,127.3393976,도안약국,01
제주특별자치도 제주시 건주로 27 1층 102호 (도련일동),39805506,33.5170901,126.5811531,별약국,01
강원도 춘천시 중앙로 59 1층 (중앙로2가),32812868,37.8797261,127.7271825,새희망약국,01
경상북도 경산시 남산면 하남로 325 ,5158300558,35.792942,128.8374062,경산남산우체국,02
대구광역시 서구 달서로 159 (비산동),37804031,35.8765168,128.5709766,한가족약국,01
부산광역시 금정구 산성로 438 1층 (금성동),21805857,35.250845,129.0549318,인제약국,01
"부산광역시 북구 만덕대로 22 (덕천동, 드림 메디칼 빌딩)",21834717,35.2103257,129.0075734,드림약국,01
부산광역시 서구 까치고개로 194 (아미동1가),21828296,35.0998939,129.0169682,동명약국,01
"서울특별시 중구 세종대로 136 1층 (무교동, 파이낸스빌딩)",12824518,37.5684246,126.9782701,에이스약국,01
서울특별시 동대문구 약령중앙로4길 9 (제기동),12855791,37.5799568,127.0376913,유원당약국,01
경기도 부천시 부천로 1 부천역사쇼핑몰 4층 (심곡본동),41846931,37.4840369,126.7826496,태양약국,01
부산광역시 해운대구 마린시티3로 23 벽산이오렌지프라자 139호 (우동),21802777,35.1566481,129.1469296,마린약국,01
서울특별시 동대문구 답십리로15길 30 (전농동),11820021,37.5777138,127.0473602,대흥당약국,01
"인천광역시 중구 운남로 167 허브빌딩 101,102호 (운남동)",31857124,37.4926319,126.5329481,하늘약국,01
인천광역시 남동구 구월로 348 광산빌딩 (만수동),41804473,37.4549797,126.7292363,새봄약국,01
경기도 파주시 적성면 청송로 1025 1층 (화랑빌딩),31874657,37.9546833,126.9188139,신일약국,01
울산광역시 동구 남목17길 4 1층 (동부동),38817918,35.5424148,129.4274543,남목공룡약국,01
경남 함양군 휴천면 목현리 430-4,6118202110,35.480371,127.74935,함양농협하나로마트휴천점,03
경기도 광주시 오포읍 능평로 63 1층 B01호,31890059,37.3521148,127.1658352,엄마맘약국,01
충남 부여군 부여읍 백제문화로 16 석목리143-7,8068200097,36.2845086,126.9307462,부여농협하나로마트 본점,03
부산광역시 동래구 금강공원로 3 1층 (온천동),21840016,35.2181283,129.0838287,현대약국,01
인천광역시 연수구 청능대로113번길 11 (연수동),31813542,37.4131671,126.6771068,한누리약국,01
대전광역시 유성구 진잠로78번길 69 (원내동),34818146,36.2993638,127.3197935,원내성심약국,01
경기도 용인시 기흥구 탑실로 36 2층 202호 (공세동),41839200,37.238944,127.1097455,몸사랑마음사랑 한약국,01
"경기도 안산시 단원구 광덕대로 174 208-1호 (고잔동, 월드타운)",41811411,37.3119381,126.8310348,해맑은약국,01
경상남도 남해군 남해읍 망운로10번길 20,38832895,34.8399674,127.8931198,행복약국,01
경남 통영시 산양읍 남평리 1382-4번지,6128200380,34.8009508,128.3881529,산양농협하나로마트,03
"경기도 김포시 양촌읍 양곡1로 65 102,103호",31838081,37.6563222,126.6228885,새삼성약국,01
경기도 고양시 덕양구 통일로 773 (관산동),41820363,37.6874943,126.8644449,푸른온누리약국,01
"서울특별시 종로구 창경궁로 283-1, 3층 (혜화동)",12856371,37.5863946,127.0016207,예당한약국,01
경북 영주시 장수면 반구리 1058-1번지,5128203845,36.7745759,128.5769865,영주농협하나로마트장수점,03
경상북도 성주군 성주읍 성주로 3260,37837770,35.9176864,128.2905519,보건약국,01
광주광역시 광산구 하남대로 288 (운남동),36833860,35.1788272,126.8249879,실로암약국,01
서울특별시 금천구 독산로40길 25 1층 (시흥동),12867209,37.4603767,126.9059646,남대문약국,01
충남 논산시 연무읍 안심로 33,3088205657,36.1243683,127.0976098,연무농협하나로마트,03
경상북도 영천시 금호읍 금호로 129,37812700,35.9320847,128.8757521,서강약국,01
경기도 양주시 은현면 은현로 54,31855547,37.8736884,127.0240124,은약국,01
서울특별시 노원구 공릉로58가길 8 (하계동),11857781,37.6359239,127.0729649,하계약국,01
경기도 남양주시 별내면 청학로114번길 10,31829325,37.7091451,127.1146591,청학약국,01
경기도 부천시 옥길로 113 105호 (옥길동),41841689,37.4673363,126.8220701,늘봄약국,01
부산광역시 사하구 옥천로 37 (감천동),21809445,35.0908218,129.0065072,대지약국,01
경북 의성군 안평면 안평의성로 6 (안평농협),5088208671,36.376732,128.5806,의성중부농협하나로마트안평점,03
충청남도 천안시 서북구 성정로 97 (성정동),34818383,36.8138045,127.1410312,신세계약국,01
울산광역시 동구 양지5길 72 1층 (화정동),38827263,35.4986282,129.4208128,은성약국,01
서울특별시 서대문구 성산로 317 (연희동),12833541,37.5665744,126.9255674,연희약국,01
"대전광역시 동구 동서대로 1629-6, (홍도동)",34823328,36.3475192,127.4314422,대전종로약국,01
서울특별시 양천구 목동중앙본로 97 (목동),11853158,37.5444004,126.8705416,보람약국,01
"서울특별시 동대문구 장한로 130 1층 105호 (장안동, 장안빌딩)",12833568,37.5718334,127.0718593,올리브약국,01
정읍시 입암면 정읍남로793-4,4048300447,35.526944,126.8086675,정읍입암우체국,02
"서울특별시 도봉구 노해로40길 72 (쌍문동, 쌍문한양아파트)",12834475,37.6467334,127.0301007,후문한일약국,01
전라북도 전주시 덕진구 세병로 30 401호 (송천동2가),35821868,35.8735964,127.1279872,알파약국,01
울산광역시 북구 달천로 9 1층 (천곡동),38828685,35.6331678,129.3342403,미래약국,01
경상남도 창원시 마산합포구 진동면 삼진의거대로 623,38825988,35.1153151,128.485966,홍약국,01
"경기도 시흥시 정왕대로 220 408호 (정왕동, 우리메디칼센타)",31851649,37.3455872,126.7376783,성원약국,01
"서울특별시 성동구 왕십리로 410 G동 204호 (하왕십리동, 센트라스)",12865711,37.5665508,127.0247865,바른약국,01
경북 봉화군 물야면 문수로 1008 (물야농협),5128200396,36.9767068,128.7356749,물야농협하나로마트본점,03
강원도 춘천시 김유정로 1874 (퇴계동),32817011,37.8536047,127.7362827,조은약국,01
서울특별시 강남구 봉은사로 109 싼타홍메디컬타워 지하1층 (논현동),12863912,37.5050767,127.0255834,신논현약국,01
광주광역시 서구 군분2로 6 1층 (화정동),36805467,35.1533532,126.8814091,우리사랑약국,01
전라남도 구례군 구례읍 봉동길 7 1층 이화약국,36834696,35.2095611,127.4683368,이화약국,01
서울특별시 양천구 목동중앙남로11길 4 (목동),12802107,37.5394884,126.8657753,제일약국,01
서울특별시 송파구 오금로 507 거여빌딩 1층 (거여동),11804432,37.4932394,127.1451931,도영약국,01
경기도 고양시 일산동구 일산로 444 (정발산동),31874801,37.6737357,126.7777077,윤약국,01
전라남도 순천시 해룡면 순광로 220,36814946,34.963105,127.5426906,성모약국,01
"서울특별시 은평구 진관2로 29-21, 113,114호 (진관동, 드림스퀘어)",12849294,37.6357288,126.9193479,은평오렌지약국,01
"전라남도 해남군 북평면 달량진길 55-1, 55",36824224,34.4043489,126.6279938,조제약국,01
대구광역시 중구 국채보상로140길 40 (동인동2가),37839403,35.8670213,128.6060158,메디칼약국,01
서울특별시 영등포구 여의공원로 101 C.C.M.M빌딩 B117호 (여의도동),12862681,37.5292711,126.9248993,여의도플러스약국,01
경상남도 진주시 문산읍 월아산로 1034 번지,5158211058,35.163215,128.1656571,진주문산농협 로컬푸드 하나로마트,03
전라북도 익산시 무왕로 905 (신동),35812109,35.9637803,126.9590675,익산약국,01
"경상남도 창원시 의창구 의창대로 51-3, (소계동, KTX주유소)",38832721,35.256196,128.6061803,배약국,01
경상북도 경주시 산내면 단석로 683,37810324,35.757798,129.0438018,솔약국,01
전북 무주군 안성면 장기리1308-21,4028217794,35.8660713,127.6544166,무주농협하나로마트안성점,03
"경기도 광명시 범안로 1062 (하안동, 천일빌딩 5층)",31801587,37.462745,126.8807521,세종약국,01
전북 임실군 임실읍 호국로 1721 이도리36,2088206657,35.6162874,127.289098,임실농협하나로마트본점,03
"경기도 수원시 장안구 대평로 128 112호 (정자동, 파크프라자)",41837924,37.2989833,126.9912375,서울온누리약국,01
"부산광역시 금정구 식물원로 59 1층 102호 (장전동, BK오피스텔)",21802025,35.2252231,129.0818681,하나약국,01
충청남도 천안시 서북구 직산읍 봉주로 22,34842748,36.8767519,127.1488834,임마누엘한약국,01
충청남도 천안시 서북구 충무로 196 (쌍용동),34819878,36.7955557,127.1284402,미래약국,01
강원도 홍천군 홍천읍 홍천로 326,32812451,37.6880778,127.8816456,미키팜약국,01
"경기도 양평군 용문면 용문로 344-1,",31826784,37.4834501,127.5925506,용문약국,01
전라남도 순천시 중앙로 58 (장천동),36818526,34.9508957,127.4842667,호남약국,01
 경남 창원시 마산회원구 내서읍 삼계로 30,6088304730,35.2321475,128.5015019,마산삼계우체국,02
경기도 구리시 갈매중앙로 79 SM Tower 1층 102호 (갈매동),41840933,37.6316461,127.1169637,레몬약국,01
전라북도 전주시 덕진구 쪽구름로 61 (여의동),35816082,35.8708318,127.0764607,대상약국,01
경기도 시흥시 관곡지로40번길 22 102호 (하중동),41849116,37.3991562,126.8005799,관곡지약국,01
전라남도 목포시 서산로 16 (해안동4가),36818968,34.7822868,126.3790551,송광약국,01
서울특별시 양천구 신월로 176 (신월동),11827009,37.5185514,126.8429366,백십자약국,01
전라북도 군산시 월명로 277 1층 (수송동),35817755,35.9688364,126.7152085,밝은약국,01
광주광역시 동구 제봉로 207 (대인동),36818208,35.1539035,126.9147973,건강샘약국,01
전북 순창군 금과면 금풍로 186 595-851,3898200011,35.3387692,127.0853853,서순창농협하나로마트금과점,03
"대구광역시 중구 달구벌대로 2100 반월당역 W217,218,219,316,317,318,319 (덕산동)",37809024,35.8644213,128.5933409,반월당경북약국,01
서울특별시 도봉구 도봉로180나길 34 1층 (도봉동),12835331,37.6837813,127.04959,푸른약국,01
"경상남도 양산시 물금읍 증산역로 177 라피에스타 지하1층 B-022,023,024,025호",38840502,35.3098631,129.0093721,보근약국,01
경상남도 창원시 진해구 충장로657번길 28 (장천동),38816130,35.130552,128.7065878,건강온누리약국,01
전라남도 광양시 사동로 187 (마동),36835056,34.9548952,127.6906481,바른약국,01
서울특별시 도봉구 삼양로 586 (쌍문동),12861251,37.655331,127.013341,대한약국,01
전북 남원시 산동면 태평리 184-4,4078204687,35.4917809,127.4760806,남원농협하나로마트산동점,03
대구광역시 동구 팔공로 148 (불로동),37837842,35.9118697,128.6413548,정인약국,01
경상북도 청송군 파천면 청송로 5532 ,5088301923,36.4621026,129.0373409,청송파천우체국,02
"경기도 안산시 상록구 시낭북로4길 1 1층 (부곡동, 도원빌딩)",41803311,37.3352878,126.8581666,부곡늘푸른약국,01
"경기도 고양시 덕양구 화중로 220 104호 (화정동, 부영상가)",41822145,37.6464577,126.8347298,메디팜장계약국,01
서울특별시 노원구 동일로 1002 101호 (공릉동),12863327,37.6196192,127.0753338,백세약국,01
전라북도 남원시 남문로 401 (왕정동),35821124,35.4067805,127.3754107,수온누리약국,01
"경상북도 영천시 금호읍 금호로 105-1, 중앙약국",37850555,35.9315566,128.8732789,중앙약국,01
"경기도 안산시 단원구 광덕대로 174 406호 (고잔동, 월드타운B동)",41828305,37.3119381,126.8310348,선온누리약국,01
부산광역시 금정구 금강로321번길 2 (장전동),21826552,35.2368578,129.0863906,햇살약국,01
전라남도 보성군 벌교읍 남하로 8,36810746,34.8343547,127.3446305,한마음약국,01
"인천광역시 연수구 청능대로 103 1층 (연수동, BYC빌딩)",31880100,37.4136449,126.6762951,연수건강옵티마약국,01
전북 부안군 변산면 지서로 77,4058301420,35.6639515,126.5286156,부안변산우체국,02
대구광역시 중구 달성로 37 계성빌딩 1층 (대신동),37849948,35.8684351,128.5818127,올리브약국,01
서울특별시 중구 다산로39길 17 1층 (무학동),12867411,37.5643135,127.0150117,기쁨이 넘치는 약국,01
"경상남도 창원시 성산구 반송로 144 1층 (반림동, 수영빌딩)",38804930,35.2360545,128.67108,수영약국,01
부산광역시 동구 범일로 108 지하 1층 17호 (범일동),21836892,35.1396159,129.0596681,1호선 범일약국,01
경상남도 창원시 마산합포구 합포로 36 (남성동),38802902,35.2035583,128.576066,보선약국,01
경기도 수원시 영통구 광교중앙로 145 광교엘포트아이파크 2층 210호 (이의동),41819462,37.2870278,127.0577371,엘메디컬약국,01
"제주특별자치도 서귀포시 일주동로 8544 1층 (동홍동, 동인빌딩)",39801021,33.2550989,126.5755551,우리약국,01
대구광역시 달서구 선원남로 113 107호 (이곡동),37832697,35.8573675,128.5126419,이곡동산약국,01
경상남도 통영시 중앙로 269 황박신경정신과의원 1층 (북신동),38840243,34.8544771,128.4285502,하와이약국,01
"경기도 화성시 동탄중앙로 381-11, 101호 (석우동)",31834744,37.2162106,127.0791162,열린대학약국,01
"대구광역시 북구 대현로 88-1, (대현동)",37841807,35.882474,128.6086408,박하약국,01
경기도 평택시 평택5로 30 롯데마트 평택점 1층 (합정동),41846761,36.9884238,127.1117516,천사약국,01
경기도 포천시 영북면 운천로45(운천8리523-10),1278302188,38.0908987,127.2692875,포천영북우체국,02
제주특별자치도 제주시 조천읍 신북로 251 ,6168300754,33.537925,126.639075,조천우체국,02
경기도 수원시 권선구 탑동로 9 (탑동),31879616,37.2696775,126.9749849,한아름약국,01
경상북도 구미시 송동로 122 (도량동),37812629,36.1433821,128.322725,감약국,01
진주시 대곡면 진의로 1090,6138300963,35.2640076,128.1692306,진주대곡우체국,02
"경상남도 창원시 의창구 사화로 396 (팔용동, 디오 오토 갤러리 102,103,104,105호)",38826119,35.2369404,128.6428483,창원중앙약국,01
광주광역시 광산구 임방울대로 788 1층 (월계동),36821845,35.2172994,126.8444843,현대약국,01
서울특별시 도봉구 도봉로 487 1층 (쌍문동),11817852,37.6491396,127.034661,메디팜건강약국,01
"경기도 김포시 풍무로 167 1층 (풍무동, 삼성홈플러스)",31897592,37.6099639,126.724122,그랜드약국,01
경기도 성남시 수정구 산성대로 207 1층 (신흥동),31897401,37.4380522,127.1407776,한마음약국,01
"서울특별시 송파구 송파대로 624 (신천동, 잠실나루역구내 제215-08호)",12840271,37.5198939,127.0953666,위드팜잠실나루역약국,01
서울특별시 중랑구 용마산로 309 지층 (면목동),12838012,37.5798895,127.092245,아이사랑약국,01
대구광역시 동구 동촌로 217 (방촌동),37840932,35.8822541,128.6642384,서문약국,01
제주특별자치도 제주시 중앙로 371 1층 (이도이동),39804712,33.4891684,126.5392776,제주튼튼한약국,01
"경기도 안산시 단원구 고잔로 76 402-1호 (고잔동, 영풍맘모스프라자)",31887902,37.3189133,126.8348265,신에스팜약국,01
대구광역시 남구 중앙대로22길 179 1층 (봉덕동),37807307,35.8424063,128.6005603,명보약국,01
서울특별시 노원구 마들로3길 15 월계이마트 2층 (월계동),12824798,37.6269007,127.061334,신동아약국,01
대구광역시 북구 연암로 172 (산격동),37811223,35.8997048,128.5964476,종합약국,01
경기도 고양시 덕양구 권율대로 672 311호 (원흥동),41837975,37.6498655,126.8741742,원흥온누리약국,01
"경기도 안양시 동안구 동안로 120 410호 (호계동, 평촌스포츠센타)",31896324,37.3895612,126.9522483,청미래약국,01
경기도 수원시 영통구 반달로 105 101호 (영통동),41832094,37.2525612,127.0769122,메디칼수약국,01
전북 익산시 모현동1가 297-2,4038214897,35.9474497,126.9438036,익산농협하나로마트모현점,03
서울특별시 강서구 강서로5나길 109 (화곡동),11807300,37.5279706,126.8419037,성혜약국,01
충청남도 천안시 서북구 서부3길 67 (성정동),34825096,36.8245437,127.1405805,성정약국,01
경상남도 김해시 삼안로111번길 10 한일아파트 상가 204호 (안동),38801663,35.2385679,128.9154338,더선경약국,01
"서울특별시 강동구 고덕로 133 상가동 511호 (암사동, 강동롯데캐슬퍼스트아파트)",12840190,37.5552527,127.1403474,암사조은온누리약국,01
경기도 화성시 송산면 송산포도로 102,31860729,37.214178,126.7377834,송산약국,01
인천광역시 미추홀구 아암대로29번길 86 (용현동),31865593,37.4563255,126.6409259,메디팜큰사랑약국,01
"서울특별시 송파구 오금로 300 (가락동, 김해빌딩 1층)",12843521,37.5033108,127.125685,새중일약국,01
"경기도 고양시 일산동구 정발산로 39 103호 (장항동, 대양빌딩)",41829174,37.657367,126.7730987,다원약국,01
부산광역시 사상구 사상로 345 (덕포동),21837988,35.175754,128.9843033,힘찬약국,01
경기도 성남시 수정구 성남대로 1330 1층 104호 (태평동),41849205,37.4483724,127.1271021,청년약국,01
광주광역시 서구 천변좌로 68 1층 (광천동),36823813,35.1619232,126.8870651,선한Prime약국,01
전라남도 순천시 북정1길 2 (매곡동),36809357,34.9625421,127.4842705,정성약국,01
인천광역시 미추홀구 인주대로35번길 46 숭의동 근린생활시설 1층 (숭의동),41848080,37.4616278,126.6433868,뉴(new)현대약국,01
광주광역시 서구 상무대로 923 (쌍촌동),36816094,35.1515425,126.862915,믿음약국,01
경기도 광명시 광명로 963 (광명동),41834356,37.4846719,126.8563595,김약국,01
인천광역시 남동구 서창남로 77 1층 107호 (서창동),41843631,37.4258932,126.7482477,솔약국,01
"경상북도 경주시 강동면 강동로 8-37,",37830325,35.9890437,129.2757627,현대약국,01
충청북도 청주시 상당구 수영로 307 1층 (용담동),33807795,36.631876,127.5068712,청주동화약국,01
전라남도 광양시 광양읍 순광로 697,36814725,34.9704965,127.5891303,메디팜명재약국,01
"경상북도 영주시 대동로31번길 10 (가흥동, 해맑은약국)",37843818,36.8158545,128.6060936,해맑은약국,01
광주광역시 광산구 고봉로 807 (임곡동),4108200881,35.2197623,126.7426832,임곡농협하나로마트본점,03
서울특별시 성북구 동소문로 107 (동선동4가),11894849,37.5931894,127.0170578,동인약국,01
경기도 파주시 조리읍 대원로 66 125호 (그린시티동문아파트),31837590,37.7283512,126.8148063,열린약국,01
경기도 포천시 관인면 창동로 1844,1278306919,38.156723,127.252266,포천관인우체국,02
"세종특별자치시 절재로 154 1층 F9호 (어진동, 홈플러스세종점)",34836314,36.5073885,127.2587703,새봄약국,01
인천광역시 서구 심곡로100번길 30 서일빌딩 (심곡동),41840011,37.5417513,126.68405,가까운약국,01
"부산광역시 사하구 다대로 473 상가1동 6층01호 (다대동, 다대포현대아파트)",21841837,35.0611812,128.9783573,열린약국,01
"부산광역시 남구 분포로 113 1005동 308호 (용호동, 엘지메트로시티아파트)",21836329,35.129786,129.109571,세계약국,01
"울산광역시 남구 번영로 195 107호 (신정동, 동문아뮤티)",38840626,35.5424902,129.3252804,새봄약국,01
"서울특별시 용산구 대사관로 60-1, (한남동)",11871873,37.5332358,127.0048392,정문약국,01
광주 동구 학동 616-1,4088221035,35.136565,126.9251906,광주축협하나로마트본점,03
경상북도 울진군 죽변면 죽변중앙로 173 ,5078302161,37.0594467,129.423049,울진죽변우체국,02
제주특별자치도 서귀포시 성산읍 일출로 18,39804356,33.4472708,126.914685,동남약국,01
경상남도 창원시 마산회원구 3·15대로 775 합성메디칼센타 1층 102호 (합성동),38839890,35.2409671,128.5840827,더 약국,01
경상북도 경주시 원화로 285 (성동동),37843630,35.8461823,129.2170206,우리들온누리약국,01
"경기도 성남시 분당구 내정로166번길 43 124호 (수내동, 금산프라자)",31869971,37.3703464,127.1226425,건강약국,01
경기도 이천시 중리천로 91 (창전동),41829590,37.2782276,127.447216,태평양약국,01
서울특별시 중구 퇴계로 36 삼선빌딩 302호 (남창동),12869007,37.5572518,126.976979,회현약국,01
경기도 광명시 도덕로 52 1층 (광명동),31863221,37.4688142,126.8534949,성재약국,01
"전라북도 정읍시 남북로 42-1, (수성동)",35809027,35.5688452,126.8514651,건강제일약국,01
광주광역시 북구 일곡마을로 13 (일곡동),36833550,35.2060179,126.8997863,대길한약국,01
경상남도 창원시 의창구 도계로4번길 27 (도계동),38812002,35.2574151,128.6349453,장수약국,01
경기도 수원시 장안구 정조로 987 (정자동),31809073,37.2950124,127.0092727,동진약국,01
"서울특별시 관악구 난곡로 220 1층 (신림동, 세이브마트)",12850934,37.4742854,126.9180549,세이브약국,01
경상남도 거제시 거제중앙로 1899 (고현동),38816482,34.8876673,128.6232374,태평양약국,01
서울특별시 마포구 월드컵북로 69 1층 (성산동),11868325,37.5599218,126.9163245,바다약국,01
"경기도 군포시 광정로 119-1, 117호 (산본동, 솔거(대림)아파트상가 제1동)",31846092,37.3632029,126.9262056,대림약국,01
제주특별자치도 제주시 중앙로 560 1층 (아라일동),39804917,33.4736763,126.5453201,햇님약국,01
"경기도 고양시 일산동구 무궁화로 237 (중산동, 4층 일부(중산동, 이마트 풍산점))",31892621,37.6738546,126.7871409,풍산사랑약국,01
서울특별시 송파구 송이로31길 4 1층 (문정동),12845337,37.4881597,127.1318826,서울약국,01
서울특별시 관악구 남부순환로208길 10 (봉천동),11810181,37.4817042,126.9433216,성보약국,01
경기도 양주시 광적면 가래비길 98,41808665,37.8244909,126.9843175,광적약국,01
부산광역시 연제구 월드컵대로 142 (연산동),21823928,35.1864929,129.0808907,수보리약국,01
"부산광역시 해운대구 해운대해변로 83 119호 (우동, 경남마리나상가)",21822484,35.1616476,129.1423189,경남약국,01
"경기도 구리시 경춘로 170 6층 (교문동, 계성빌딩)",31879951,37.6003033,127.1341686,우정약국,01
"서울특별시 중구 한강대로 416 1층 9-1호 (남대문로5가, 서울스퀘어)",12856983,37.5555057,126.9737678,옵티마서울약국,01
경기도 파주시 경의로 1080 명동프라자 106호 (야당동),41838858,37.7138001,126.7599817,일상약국,01
충청북도 청주시 서원구 수곡로 49 (수곡동),33810249,36.6162929,127.4727083,수곡큰사랑약국,01
서울특별시 종로구 창경궁로11길 3 (예지동),11893737,37.5696436,126.997622,한일약국,01
"경상북도 포항시 북구 새천년대로 1041 121호 (창포동, 쌍용상가)",37817582,36.061753,129.3704688,순화당약국,01
전라북도 부안군 부안읍 부령로 29,35819839,35.7319912,126.7462642,하나약국,01
전라남도 곡성군 곡성읍 중앙로 105,36835633,35.2808361,127.2942396,곡성종로약국,01
서울특별시 송파구 백제고분로48길 17 (방이동),12824232,37.511247,127.1152698,한사랑약국,01
"경상남도 진주시 대곡면 진의로 1072-2,",38836581,35.2624719,128.1692782,대곡약국,01
경북 김천시 성내동 8-1,5108203330,36.1275005,128.118577,김천축협판매사업장,03
인천광역시 미추홀구 미추홀대로 696 (주안동),31850723,37.4595728,126.6804363,태성약국,01
부산광역시 금정구 서동로 159 1층 (서동),21822948,35.214849,129.1040979,미솜약국,01
광주광역시 서구 화운로 303 (광천동),36804185,35.1661141,126.8770992,아세약국,01
"인천광역시 남동구 호구포로 818 111호 (구월동, 퍼스트하임프라자)",41837851,37.4553712,126.719691,한누리약국,01
부산광역시 동래구 충렬대로359번길 6 (안락동),21815411,35.1981116,129.0981441,동부산약국,01
경기도 수원시 장안구 창룡대로 197 1층 (연무동),31899765,37.2927063,127.031781,대학약국,01
서울특별시 관악구 청림길 8 (봉천동),11810513,37.4882346,126.9589455,대성약국,01
경상북도 상주시 함창읍 함창중앙로 120,37813862,36.5690809,128.177762,진약국,01
경기도 구리시 이문안로 31 204호 (교문동),41841034,37.5923571,127.134825,윤약국,01
대전광역시 유성구 엑스포로 469 (전민동),34835512,36.3982893,127.4045918,메디팜태평양약국,01
경상남도 사천시 서포면 자구로 486,38838630,35.0077719,127.976702,서포약국,01
전라남도 강진군 강진읍 중앙로 93,36809675,34.6386027,126.7673669,대한약국,01
충청북도 청주시 상당구 상당로 10 1층 (서운동),33809461,36.6290638,127.4915995,100세약국,01
울산광역시 울주군 청량면 덕하로 228,38800586,35.4911725,129.3047464,덕하약국,01
"서울특별시 도봉구 노해로65길 17-9, 102,103호 (창동, 삼원프라자)",12809675,37.6519602,127.0457672,가야온누리약국,01
서울특별시 마포구 굴레방로9길 2 1층 (아현동),12857939,37.5569233,126.95552,아현종로약국,01
대전광역시 유성구 유성대로 740 (장대동),34805176,36.3589017,127.3337278,유성약국,01
"서울특별시 영등포구 영신로 238 (영등포동8가,101호)",11818417,37.528555,126.9042167,미소로약국,01
경남 양산시 동면 영천로79,6218300023,35.3064545,129.1071946,양산동면우체국,02
전라북도 익산시 인북로 157 (남중동),35821485,35.9429725,126.9545911,청십자약국,01
전남 보성군 노동면 광곡길 7 (보성농협노동지소),4138201725,34.7983164,127.0695187,보성농협하나로마트노동점,03
제주 서귀포시 남원읍 위미리 2832-6,6168200742,33.2746171,126.6609396,위미농협하나로마트,03
경상북도 포항시 남구 오천읍 정몽주로 651,37822641,35.9759849,129.41351,서문제일약국,01
